código de la entrevista,cantidad de personas entrevistadas,Macroterritorio donde se realiza la entrevista,Territorio donde se realiza la entrevista,Mes de la entrevista,Departamento donde se realiza la entrevista,Municipio donde se realiza la entrevista,"Hechos, año de inicio","Hecho, año de finalización",Sector con el que se puede identificar las víctimas del relato,Tipo de entrevista,Entrevista transcrita?,Entrevista etiquetada?,De interés para: Esclarecimiento,De interés para: Reconocimiento,De interés para: Convivencia,De interés para: No Repetición,De interés para: Enfoque de género,De interés para: Psicosocial,De interés para: Curso de Vida,De interés para: Dirección de investigación,De interés para: Territorios,De interés para: Dirección étnica,De interés para: Comisionados,De interés para: Estrategia - Arte,De interés para: Estrategia - Comunicación,De interés para: Estrategia - Participación,De interés para: Estrategia - Pedagogía,De interés para: Grupo de Acceso a la información,De interés para: Presidencia,De interés para: Otros,De interés para: Enlace interinstitucional,De interés para: SIM,De interés para el área: Pueblos Étnicos,De interés para el área: Diálogo social,De interés para el área: Género,De interés para el área: Enfoque psico social,De interés para el área: Curso de Vida,De interés para el área: Núcleo 1,De interés para el área: Núcleo 2,De interés para el área: Núcleo 3,De interés para el área: Núcleo 4,De interés para el área: Núcleo 5,De interés para el área: Núcleo 6,De interés para el área: Núcleo 7,De interés para el área: Núcleo 8,De interés para el área: Núcleo 9,De interés para el área: Núcleo 10,Coincide con el mandato 01,Coincide con el mandato 02,Coincide con el mandato 03,Coincide con el mandato 04,Coincide con el mandato 05,Coincide con el mandato 06,Coincide con el mandato 07,Coincide con el mandato 08,Coincide con el mandato 09,Coincide con el mandato 10,Coincide con el mandato 11,Coincide con el mandato 12,Coincide con el mandato 13,Transcripción Anomizada?,url transcipción anonimizada
215-VI-00053,1,Centroandina,Ibagué,2019-08,TOLIMA,LÍBANO,2003,2003,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,,
228-VI-00033,1,Centroandina,Ibagué,2019-08,TOLIMA,IBAGUÉ,2008,2008,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,
215-VI-00054,1,Centroandina,Ibagué,2019-08,TOLIMA,LÍBANO,1991,1993,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,,
215-VI-00055,1,Centroandina,Ibagué,2019-08,TOLIMA,LÍBANO,2004,2004,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,,
228-VI-00034,1,Centroandina,Ibagué,2019-08,TOLIMA,CASABIANCA,1999,1999,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,
215-VI-00056,1,Centroandina,Ibagué,2019-08,TOLIMA,LÍBANO,2003,2003,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
280-VI-00010,1,Orinoquia,San José del Guaviare,2019-07,GUAVIARE,MIRAFLORES,1995,2013,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,,
228-VI-00035,1,Centroandina,Ibagué,2019-08,TOLIMA,CASABIANCA,2002,2002,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
281-VI-00011,1,Orinoquia,San José del Guaviare,2019-07,GUAVIARE,MIRAFLORES,1990,1990,Organizaciones de víctimas,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/281-VI-00011
281-VI-00012,1,Orinoquia,San José del Guaviare,2019-08,GUAVIARE,SAN JOSÉ DEL GUAVIARE,1964,2019,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/281-VI-00012
228-VI-00036,1,Centroandina,Ibagué,2019-08,TOLIMA,CASABIANCA,2006,2006,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,
222-VI-00035,1,Surandina,Popayán,2019-08,CAUCA,SILVIA,1963,2018,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/222-VI-00035
228-VI-00037,1,Centroandina,Ibagué,2019-08,TOLIMA,CASABIANCA,2007,2009,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,
219-VI-00035,1,Surandina,Popayán,2019-08,CAUCA,PIENDAMÓ - TUNÍA,2002,2002,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/219-VI-00035
228-VI-00038,1,Centroandina,Ibagué,2019-08,TOLIMA,CASABIANCA,1985,2007,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/228-VI-00038
219-VI-00036,1,Surandina,Popayán,2019-08,CAUCA,PIENDAMÓ - TUNÍA,1995,1995,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
219-VI-00037,1,Surandina,Popayán,2019-08,CAUCA,PIENDAMÓ - TUNÍA,2007,2007,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
219-VI-00038,1,Surandina,Popayán,2019-08,CAUCA,PIENDAMÓ - TUNÍA,2001,2001,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
280-VI-00008,1,Orinoquia,San José del Guaviare,2019-07,GUAVIARE,EL RETORNO,1989,2019,Organizaciones de víctimas,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,,
274-VI-00001,1,Orinoquia,San José del Guaviare,2019-07,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2002,2013,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,,
274-VI-00002,1,Orinoquia,San José del Guaviare,2019-08,GUAVIARE,SAN JOSÉ DEL GUAVIARE,1986,2015,Organizaciones de víctimas,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,
222-VI-00036,1,Surandina,Popayán,2019-08,CAUCA,PIENDAMÓ - TUNÍA,2016,2016,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
228-VI-00039,1,Centroandina,Ibagué,2019-08,TOLIMA,CASABIANCA,2008,2008,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
267-VI-00010,1,Orinoquia,San José del Guaviare,2019-08,GUAVIARE,SAN JOSÉ DEL GUAVIARE,1997,2019,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/267-VI-00010
228-VI-00040,1,Centroandina,Ibagué,2019-08,TOLIMA,CASABIANCA,2004,2004,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,
228-VI-00041,1,Centroandina,Ibagué,2019-08,TOLIMA,CASABIANCA,2001,2001,Sin Especificar,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
274-VI-00003,1,Orinoquia,San José del Guaviare,2019-08,GUAVIARE,SAN JOSÉ DEL GUAVIARE,1985,2019,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,Si,http://archivo.comisiondelaverdad.co/explora/detalle/274-VI-00003
109-VI-00028,1,Caribe e Insular,Sincelejo,2019-08,SUCRE,SINCELEJO,1998,2013,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,
228-VI-00042,1,Centroandina,Ibagué,2019-08,TOLIMA,CASABIANCA,2014,2014,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,
267-VI-00011,1,Orinoquia,San José del Guaviare,2019-08,GUAVIARE,SAN JOSÉ DEL GUAVIARE,1998,2019,Organizaciones de víctimas,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,
215-VI-00046,1,Centroandina,Ibagué,2019-08,TOLIMA,CASABIANCA,2006,2006,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,,
192-VI-00014,1,Centroandina,Macroterritorial Centroandina,2019-08,CUNDINAMARCA,VIOTÁ,1958,2016,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,,
222-VI-00037,1,Surandina,Popayán,2019-08,CAUCA,PIENDAMÓ - TUNÍA,1985,2007,Comunidad indígena,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/222-VI-00037
287-VI-00001,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-08,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",1993,2005,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,
062-VI-00003,1,Surandina,Puerto Asís,2019-06,PUTUMAYO,MOCOA,2008,2008,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
222-VI-00038,1,Surandina,Popayán,2019-08,CAUCA,PIENDAMÓ - TUNÍA,2001,2001,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
228-VI-00046,1,Centroandina,Ibagué,2019-08,TOLIMA,CASABIANCA,2014,2014,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/228-VI-00046
228-VI-00047,1,Centroandina,Ibagué,2019-08,TOLIMA,LÍBANO,2003,2004,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,,
222-VI-00039,1,Surandina,Popayán,2019-08,CAUCA,POPAYÁN,1988,1988,Sindicalistas,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,,
070-VI-00047,1,Surandina,Popayán,2019-08,CAUCA,SANTANDER DE QUILICHAO,2007,2007,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,,
228-VI-00048,1,Centroandina,Ibagué,2019-08,TOLIMA,LÍBANO,2003,2003,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
070-VI-00048,1,Surandina,Popayán,2019-08,CAUCA,SANTANDER DE QUILICHAO,2005,2005,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,,
070-VI-00049,1,Surandina,Popayán,2019-08,CAUCA,SANTANDER DE QUILICHAO,2008,2008,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,,
070-VI-00050,1,Surandina,Popayán,2019-08,CAUCA,POPAYÁN,2002,2002,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/070-VI-00050
109-VI-00029,1,Caribe e Insular,Sincelejo,2019-09,BOLÍVAR,SAN JUAN NEPOMUCENO,2002,2002,Comunidad indígena,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,,
044-VI-00002,1,Surandina,Macroterritorial Surandina,2019-05,CAUCA,POPAYÁN,1986,2013,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,,
044-VI-00003,1,Surandina,Popayán,2019-05,CAUCA,POPAYÁN,2002,2002,Organizaciones de víctimas,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,,
044-VI-00004,1,Surandina,Popayán,2019-06,CAUCA,SILVIA,1992,1992,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,,
062-VI-00004,1,Surandina,Puerto Asís,2019-06,PUTUMAYO,MOCOA,1997,1997,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
044-VI-00005,1,Surandina,Popayán,2019-06,CAUCA,SILVIA,1987,1987,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,,
136-VI-00030,1,Caribe e Insular,Sincelejo,2019-09,SUCRE,TOLÚ VIEJO,2009,2009,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,
044-VI-00006,1,Surandina,Popayán,2019-07,CAUCA,POPAYÁN,2015,2015,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,,
044-VI-00007,1,Surandina,Popayán,2019-07,CAUCA,MIRANDA,2004,2012,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,,
232-VI-00027,1,Surandina,Popayán,2019-08,CAUCA,PATÍA,2010,2010,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,,
043-VI-00002,1,Surandina,Popayán,2019-05,CAUCA,POPAYÁN,2004,2007,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,,
192-VI-00016,1,Centroandina,Macroterritorial Centroandina,2019-08,CUNDINAMARCA,VIOTÁ,1999,2016,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,
043-VI-00003,1,Surandina,Popayán,2019-05,CAUCA,POPAYÁN,2005,2005,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,,
043-VI-00004,1,Surandina,Popayán,2019-06,CAUCA,PATÍA,1998,2004,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/043-VI-00004
043-VI-00005,1,Surandina,Popayán,2019-06,CAUCA,PATÍA,2016,2016,Sin Especificar,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,,
043-VI-00006,1,Surandina,Popayán,2019-07,CAUCA,POPAYÁN,2003,2003,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,,
043-VI-00007,1,Surandina,Popayán,2019-07,CAUCA,MIRANDA,1989,1989,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,,
043-VI-00008,1,Surandina,Popayán,2019-07,CAUCA,MIRANDA,1991,2012,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/043-VI-00008
043-VI-00009,1,Surandina,Popayán,2019-07,CAUCA,MIRANDA,1991,2012,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,,
043-VI-00010,1,Surandina,Popayán,2019-07,CAUCA,EL TAMBO,2000,2005,Organizaciones de víctimas,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,,
232-VI-00028,1,Surandina,Popayán,2019-08,CAUCA,PATÍA,2007,2007,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
079-VI-00001,1,Antioquia y Eje Cafetero,Apartadó,2019-08,ANTIOQUIA,MURINDÓ,1997,2019,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
043-VI-00012,1,Surandina,Popayán,2019-07,CAUCA,POPAYÁN,2006,2007,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,,
043-VI-00013,1,Surandina,Popayán,2019-07,CAUCA,POPAYÁN,1986,1986,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,,
230-VI-00011,1,Surandina,Cali,2019-05,VALLE DEL CAUCA,CALI,2000,2000,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
043-VI-00014,1,Surandina,Popayán,2019-07,CAUCA,POPAYÁN,2000,2000,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,,
216-VI-00033,1,Surandina,Cali,2019-08,VALLE DEL CAUCA,JAMUNDÍ,2003,2003,Organizaciones de víctimas,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,,
088-VI-00010,1,Caribe e Insular,Valledupar,2019-08,CESAR,VALLEDUPAR,2000,2004,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,,
044-VI-00008,1,Surandina,Popayán,2019-07,CAUCA,MIRANDA,2002,2003,Organizaciones de víctimas,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,,
230-VI-00012,1,Surandina,Cali,2019-05,VALLE DEL CAUCA,CALI,2014,2014,Sin Especificar,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,
230-VI-00013,1,Surandina,Cali,2019-05,VALLE DEL CAUCA,PRADERA,2001,2001,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,
216-VI-00034,1,Surandina,Cali,2019-08,VALLE DEL CAUCA,JAMUNDÍ,2000,2006,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,,
044-VI-00009,1,Surandina,Popayán,2019-07,CAUCA,MIRANDA,2001,2012,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,,
